Book Title,Final Answer
2025 산업안전기사 실기[필답형+작업형]+무료동영상+스마트북,"책 제목 : 2025 산업안전기사 실기 [필답형+작업형] + 무료동영상 + 스마트북 (파이널 스마트북[필답형+작업형])
저자 : 최윤정
출판사 : 구민사
출판일 : 2025년 01월 20일
ISBN : 979-11-6875-4652
설명 : 산업안전은 계산문제가 많지 않아 많은 분들이 시작할 땐 만만하게 생각하지만 막상 최종 합격이 그리 쉬운 시험은 아닙니다. 2차 6과목, 3차 작업형까지 방대한 공부량이 문제입니다. 필기시험 후 실기까지 시험기간은 불과 1달~1달 반 정도입니다. 한달 남짓한 기간동안 누구나 두꺼운 책 한권을 정확히 암기하기란 불가능합니다. 그렇다면 어떻게 공부해야 한번에 합격할 수 있는가에 대한 내용을 담은 책입니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5172119/51721194623.20241202165129.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/51721194623"
2025 완벽대비 전기공사산업기사 필기 (과년도 문제 중심의),"책 제목 : 2025 과년도 문제 중심의 완벽대비 전기기사 필기 (과년도 문제 중심의)
저자 : 검정연구회
출판사 : 동일출판사
출판일 : 2024.10.25
ISBN : 9788938116666
설명 : 이 책은 전기기사 필기 시험을 대비하기 위한 교재로, 개념정리, 필수 유형, 유제, 과년도 출제문제로 구성되어 있으며, 최근 12년간(2013~2024) 전기기사 필기 과년도 기출문제를 연도별로 총수록하였습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5040497/50404972618.20240921071309.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/50404972618"
2025 완벽대비 전기공사기사 필기 (과년도 문제 중심의),"책 제목 : 2025 과년도 문제 중심의 완벽대비 전기기사 필기 (과년도 문제 중심의)
저자 : 검정연구회
출판사 : 동일출판사
출판일 : 2024.10.25
ISBN : 9788938116666
설명 : 이 책은 전기기사 필기 시험을 대비하기 위한 교재로, 개념정리, 필수 유형, 유제, 과년도 출제문제로 구성되어 있으며, 최근 12년간(2013~2024) 전기기사 필기 과년도 기출문제를 연도별로 총수록하였습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5040497/50404972618.20240921071309.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/50404972618"
2025 동력수상레저기구 조종면허시험 필기+실기(1·2급),"책 제목 : 2025 동력수상레저기구 조종면허시험 필기 + 실기 (1·2급)
저자 : 수상레저연구회
출판사 : 책과상상
출판일 : 2025년 01월 20일
ISBN : 9791169672399
설명 : 본 도서는 해양경찰청 수상레저종합정보에서 공개한 동력수상레저기구 조종면허시험 필기 문제은행 700제를 상세한 해설과 함께 수록함으로써 1급 및 2급 면허시험에 효과적으로 대비할 수 있도록 하였습니다. 또한, 수상레저활동에 필요한 필수 정보인 수상레저 안전, 운항 및 운용, 기관 및 관련 법규 내용을 간략하게 정리하고 있으며, 조종면허 실기시험 절차 및 코스, 세부 과정 및 채점기준은 물론 수험자의 유의사항까지 실기시험 관련 정보를 모두 수록하고 있습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5163679/51636798619.20241205071354.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/51636798619"
2025 초단기완성! 전기기능장 필기,"책 제목 : 2025 초단기완성! 전기기능장 필기
저자 : 전영선
출판사 : 책과상상
출판일 : 2025년 01월 20일
ISBN : 9791169672306
설명 : 이 교재는 최근 변경된 한국산업인력공단의 출제기준에 따라 전기기능장 자격시험을 손쉽게 대비할 수 있도록 다음과 같은 내용으로 구성하였습니다.
- 본문 내용은 공단 출제문제와 경향을 분석하여 이를 토대로 정리하였으며 특히, 한국전기설비규정의 경우 광범위한 내용 중 수험생들이 반드시 알아두어야 할 사항들을 중심으로 핵심적인 사항들을 알기 쉽게 기술하고자 노력하였습니다.
- 각 과목에는 출제 빈도가 높았던 문제들을 추려 적중 예상문제 형식으로 수록함으로써 앞서 학습한 이론 내용을 다시 한 번 점검할 수 있도록 하였습니다.
- 마지막으로 CBT 시험으로 전환되기 이전 공단이 주관하여 시행한 총 20회의 기출문제를 상세한 해설과 함께 수록함으로써 문제은행 방식의 시험제도에도 효과적으로 대비할 수 있도록 하였습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5163430/51634302619.20241212071200.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/51634302619"
2025 컴퓨터응용밀링기능사 필기 기출문제,"책 제목 : 2025 컴퓨터응용밀링기능사 필기 기출문제 (기출 + 적중모의고사)
저자 : 김원중
출판사 : 책과상상
출판일 : 2025년 01월 20일
ISBN : 9791169672214
설명 : 본 수험서는 컴퓨터응용밀링기능사 자격시험에 대비할 수 있도록 필자가 교단과 현장에서의 경험을 토대로 하여 집필하였습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5163677/51636777638.20241212071208.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/51636777638"
2025 컴퓨터응용선반기능사 필기 기출문제,"책 제목 : 2025 컴퓨터응용선반기능사 필기 기출문제 (기출+적중모의고사)
저자 : 김원중
출판사 : 책과상상
출판일 : 2025년 01월 20일
ISBN : 9791169672207
설명 : 본 수험서는 컴퓨터응용선반기능사 자격시험에 대비할 수 있도록 필자가 교단과 현장에서의 경험을 토대로 하여 집필하였습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5163679/51636796630.20241212071204.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/51636796630"
2025 에너지관리산업기사 필기,"책 제목 : 2025 에너지관리산업기사 필기
저자 : 조성구
출판사 : 책과상상
출판일 : 2025년 01월 20일
ISBN : 9791169672061
설명 : 2023년부터 새롭게 바뀐 과목별 출제기준에 포함된 국가직무능력표준(NCS)의 능력단위를 바탕으로 내용을 구성하여 실무 이해에 중점을 두고 집필하였다. 과거에 출제된 기출문제마다 풀이 과정 및 관련 해설을 상세하게 수록하여 필기시험을 효과적이며 효율적으로 준비할 수 있도록 집필하였다. 2017년 이후 출제된 기출문제 및 CBT 시행 이후의 문제를 직접 복원하여 수록함으로써 최근 출제되고 있는 문제의 경향을 파악하고 출제 빈도에 맞게 변별력을 갖추고 시험을 준비하도록 집필하였다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5163678/51636788619.20241212071218.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/51636788619"
2025 운전면허 학과시험문제은행 1000제,"책 제목 : 2025 운전면허 학과시험문제은행 1000제 (문제와 정답이 한 눈에 보이는)
저자 : 도로교통공단
출판사 : 책과상상
출판일 : 2025년 01월 20일
ISBN : 9791169671637
설명 : 도로교통공단에서 출판계약을 통해 선정된 출판사에 제공하는 문제은행에서 매 회당 40문항을 출제하여 평가하는 운전면허 학과시험을 위한 문제집입니다. 문제와 정답을 한 눈에 확인할 수 있도록 편집되어 있으며, 초보운전자를 위한 안전운전 내용과 스마트폰 이용이 보편화된 추세에 맞춰 동영상 문제 35문항을 스마트폰 QR코드 인식기능을 이용하여 학습할 수 있도록 구성되어 있습니다. 책 속 부록으로 제1종 대형면허 및 제1종 특수면허(견인차, 구난차) 학과시험용 특성화문제 70문항을 수록하고 있습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5163429/51634292621.20241129071052.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/51634292621"
PASS 고졸검정고시 기출문제집(2025),"책 제목 : PASS 고졸검정고시 기출문제집(2025)
저자 : 브레인 검정고시연구회
출판사 : 브레인21
출판일 : 2025-01-20
ISBN : 9791192315225
설명 : 2021년~2024년까지 4년간의 기출문제를 수록하였으며 수험생들이 이해하는데 어려움이 없도록 문제마다 자세한 해설을 하였습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5163430/51634302618.20241129071111.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/51634302618"
PASS 중졸검정고시 기출문제집(2025),"책 제목 : PASS 중졸검정고시 기출문제집(2025) (중학교 졸업학력)
저자 : 브레인 검정고시연구회
출판사 : 브레인21
출판일 : 2025년 01월 20일
ISBN : 9791192315232
설명 : 2021년~2024년까지 4년간의 기출문제를 수록하였으며 수험생들이 이해하는데 어려움이 없도록 문제마다 자세한 해설을 하였습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5163677/51636776619.20241129071110.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/51636776619"
2025 시대에듀 상공회의소 한자 3급 최종모의고사,"책 제목 : 2025 시대에듀 상공회의소 한자 3급 최종모의고사 (최종모의고사 5회분)
저자 : 한자문제연구소
출판사 : 시대고시기획
출판일 : 2025년 01월 20일
ISBN : 979-11-3838-280-9
설명 : - 3~9급 배정한자 수록
- 필수 사자성어 수록
- 완벽 복습 쪽지시험 PDF 제공
- 최종모의고사 5회분 제공
- 시험 당일처럼 생생하게! CBT 모의고사 2회분 제공
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5156974/51569744653.20241129092309.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/51569744653"
2025 위험물기능사 필기+실기+무료동영상,"책 제목 : 2025 위험물기능사 필기+실기+무료동영상 - 전2권 (한눈에 보이는 위험물 계보 수록)
저자 : 박진원
출판사 : 구민사
출판일 : 2025년 01월 20일
ISBN : 9791168754515
설명 : 편리함과 효율을 추구하는 산업현장에서 대두되는 여러 문제 중 안전에 대한 중요성은 아무리 강조해도 지나치지 않습니다. 그 가운데 산업체의 생산원료가 되고 가공 중간재가 되며 완제품이 되기도 하는 위험물질에 대한 전문적인 취급은 매우 중요합니다. 
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5161859/51618592639.20241126201602.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/51618592639"
빈출 일반상식(한국사 포함) 최단기 문제풀이,"책 제목 : 2025 빈출 일반상식(한국사 포함) 최단기 문제풀이 
저자 : 취업상식연구소 
출판사 : 서원각 
출판일 : 20250120 
ISBN : 9791125744603 
설명 : 공기업·공공기관 일반상식은 서원각과 함께! 공기업·공공기관 필기시험에서 광범위한 일반상식을 분야를 단 한 권으로 준비할 수 있도록 구성하였습니다. 최근 시험에 출제되었던 기출 문제를 엄선하고, 단기간에 상식 분야를 정복할 수 있도록 최근 상식부터 빈출 상식까지 다양하게 구성하였습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5161857/51618578621.20241212071133.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/51618578621"
운전면허 시험문제 한번에 합격하기,"책 제목 : 최신판 운전면허 시험문제 한번에 합격하기
저자 : 도로교통공단
출판사 : 크라운출판사
출판일 : 2025-01-20
ISBN : 9788940649152
설명 : 필기시험 응시 및 합격 요령 수록, PC학과시험 조작요령 수록, 24년 7월 시행문제 수록
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5161007/51610072619.20241203071113.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/51610072619"
2025 농업직 공무원 컨셉 식용작물(학) 기출문제집,"책 제목 : 2025 농업직 공무원 컨셉 식용작물(학) 기출문제집 (농업직 공무원)
저자 : 장사원
출판사 : 서울고시각
출판일 : 20250120
ISBN : 9788952649348
설명 : 컨셉 식용작물학 단원별 기출문제집은 2007년부터 16년 동안의 기출문제를 총망라하였습니다. 객관식 식용작물학의 기본과 범위는 누구나 인정하듯이 기출문제입니다. 기출문제보다 더 중요한 예상문제는 사실상 없습니다. 따라서 공부의 순서도 기출문제를 정복한 이후 예상문제를 접근해야 합니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5159929/51599299618.20241212071209.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/51599299618"
2025 컨셉 토양학 기출예상문제집,"책 제목 : 2025 컨셉 토양학 기출예상문제집
저자 : 장사원
출판사 : 서울고시각
출판일 : 2025년 01월 20일
ISBN : 9788952649331
설명 : 컨셉 토양학 기출예상문제집 은 기출문제와 예상문제로 구성되어 있다. 기출문제는 2007년부터 2024년까지 기출된 모든 문제들을 실었으며, 예상문제는 출제자의 관점에서 최근 출제 트렌드에 맞는 문제들로 구성하였다. 예상문제의 선택지 한 문장, 한 문장을 완벽하게 이해하고 파악해야만 문제가 풀리도록 꼼꼼하게 구성하였다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5157266/51572664712.20241126071131.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/51572664712"
